,group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
696,6,ZNF711,11.504636,1.2560437,1.2501592778606873e-30,3.750477833582062e-27,0.11825107651540245,0.028407110491460438
700,7,TEX101,109.349686,6.4086075,0.0,0.0,0.9119777158774374,0.06794045408945723
701,7,SYCP3,102.24416,4.9291625,0.0,0.0,0.8885793871866295,0.14407942529663412
702,7,HORMAD1,100.79154,4.5558553,0.0,0.0,0.8934076137418756,0.15699410767616434
703,7,ZCWPW1,99.78227,5.366121,0.0,0.0,0.8549675023212627,0.11632438914705441
704,7,LY6K,99.410385,5.6142564,0.0,0.0,0.8423398328690808,0.07478984813717238
705,7,SMC1B,98.13127,5.3159776,0.0,0.0,0.8410399257195914,0.09394278334467211
706,7,SYCP1,97.96318,5.976548,0.0,0.0,0.8287836583101207,0.09727523263724733
707,7,HIST1H4C,97.42486,4.9413567,0.0,0.0,0.8644382544103992,0.18934999942345168
708,7,VCX3A,95.66627,4.7009478,0.0,0.0,0.8679665738161559,0.15163220829537724
709,7,TOP2A,93.220726,5.217625,0.0,0.0,0.7959145775301765,0.0664414284561189
710,7,PRSS50,88.841896,5.085086,0.0,0.0,0.763602599814299,0.06234793538046424
711,7,VCX,88.72203,4.47718,0.0,0.0,0.7940575673166202,0.11551722149833378
712,7,FMR1NB,87.674965,5.084416,0.0,0.0,0.7571030640668523,0.07326776057101346
713,7,LNCOC1,86.62822,5.3811674,0.0,0.0,0.7357474466109564,0.05495658591146524
714,7,SCML1,80.01365,4.5345984,0.0,0.0,0.7090064995357475,0.10260253911880354
715,7,VCX3B,78.980484,4.451004,0.0,0.0,0.70974930362117,0.10249876042111089
716,7,AF254983.1,78.8345,4.518856,0.0,0.0,0.6911792014856082,0.07533180355845623
717,7,XAGE1A,76.41031,3.3781035,0.0,0.0,0.7539461467038069,0.14132352432457365
718,7,PAGE2B,74.34567,3.6014812,0.0,0.0,0.6950789229340761,0.10447055567727132
719,7,GAGE12J,72.68005,3.4489672,0.0,0.0,0.7268337975858867,0.138521499486872
720,7,VCY1B,70.657715,4.4395,0.0,0.0,0.6298978644382545,0.08274621496027582
721,7,HSPA2,68.24679,3.1168532,0.0,0.0,0.6709377901578458,0.13163751253992598
722,7,RCN2,62.827065,3.00795,0.0,0.0,0.6336118848653668,0.16349757273157065
723,7,TDRG1,61.961575,5.3530655,0.0,0.0,0.5264623955431755,0.033405209690624174
